filename,prob,contains_pattern
img_0123.png,1.562052966619376e-05,False
img_0124.png,2.617733298393432e-05,False
img_0125.png,2.645105996634811e-05,False
img_0126.png,0.030148064717650414,True
img_0127.png,1.6655279978294857e-05,False
img_0128.png,2.3895714548416436e-05,False
img_0129.png,0.00242922967299819,False
img_0130.png,6.047494025551714e-06,False
img_0131.png,2.7985446649836376e-05,False
img_0132.png,1.4884627489664126e-05,False
img_0133.png,0.021502353250980377,True
img_0134.png,4.6790428314125165e-06,False
img_0135.png,5.728046289732447e-06,False
img_0136.png,0.02059856243431568,True
img_0137.png,5.825399966852274e-06,False
img_0138.png,0.02073020301759243,True
img_0139.png,2.3352826246991754e-05,False
img_0140.png,1.7512340491521172e-05,False
img_0141.png,2.1941998056718148e-05,False
img_0142.png,2.247179509140551e-05,False
img_0143.png,6.07550646236632e-06,False
img_0144.png,1.3125518307788298e-05,False
img_0145.png,1.768284710124135e-05,False
img_0146.png,1.9526649339240976e-05,False
img_0147.png,2.35837469517719e-05,False
img_0148.png,0.0046797385439276695,False
img_0149.png,2.0727547962451354e-05,False
img_0150.png,9.494811820331961e-06,False
img_0151.png,7.690196071052924e-06,False
img_0152.png,2.1378034944063984e-05,False
img_0153.png,2.1380134057835676e-05,False
img_0154.png,1.25594860946876e-05,False
img_0155.png,0.1917257457971573,True
img_0156.png,1.0233068678644486e-05,False
img_0157.png,2.1906580514041707e-05,False
img_0158.png,2.0511444745352492e-05,False
img_0159.png,0.02059720642864704,True
img_0160.png,1.3508135452866554e-05,False
img_0161.png,1.4974296391301323e-05,False
img_0162.png,2.6649897336028516e-05,False
img_0163.png,7.609783642692491e-05,False
img_0164.png,5.240321479504928e-05,False
img_0165.png,3.605590245570056e-05,False
img_0166.png,1.3881147424399387e-05,False
img_0167.png,1.4735425793332979e-05,False
img_0168.png,1.6927482647588477e-05,False
img_0169.png,6.143992777651874e-06,False
img_0170.png,1.2090515156160109e-05,False
img_0171.png,1.2461569895094726e-05,False
img_0172.png,7.837706107238773e-06,False
img_0173.png,2.7352358301868662e-05,False
img_0174.png,8.367031114175916e-06,False
img_0175.png,8.71943666425068e-06,False
img_0176.png,1.4189088687999174e-05,False
img_0177.png,1.2565619726956356e-05,False
img_0178.png,0.11972552537918091,True
img_0179.png,0.003334155073389411,False
img_0180.png,0.008262215182185173,False
img_0181.png,1.829605571401771e-05,False
img_0182.png,2.4040033167693764e-05,False
img_0183.png,1.7744132492225617e-05,False
img_0184.png,1.1147155419166666e-05,False
img_0185.png,2.0147881514276378e-05,False
img_0186.png,2.4986977223306894e-05,False
img_0187.png,0.2656428813934326,True
img_0188.png,2.1167457816773094e-05,False
img_0189.png,0.6449984312057495,True
img_0190.png,9.343360034108628e-06,False
img_0191.png,2.1819429093739018e-05,False
img_0192.png,3.33207608491648e-05,False
img_0193.png,0.06021430343389511,True
img_0194.png,1.3657591807714198e-05,False
img_0195.png,1.74044216691982e-05,False
img_0196.png,0.002712213434278965,False
img_0197.png,1.5432337022502907e-05,False
img_0198.png,1.3791142919217236e-05,False
img_0199.png,1.3174677405913826e-05,False
img_0200.png,2.583870809758082e-05,False
img_0201.png,2.7947173293796368e-05,False
img_0202.png,0.00022527881083078682,False
img_0203.png,9.147653145191725e-06,False
img_0204.png,7.095396995282499e-06,False
img_0205.png,5.96586505707819e-06,False
img_0206.png,7.189229108917061e-06,False
img_0207.png,5.7432798712397926e-06,False
img_0208.png,1.3594539268524386e-05,False
img_0209.png,7.501874733861769e-06,False
img_0210.png,1.5516940038651228e-05,False
img_0211.png,2.2265858206083067e-05,False
img_0212.png,1.9636076103779487e-05,False
img_0213.png,7.599587115691975e-05,False
img_0214.png,2.025514913839288e-05,False
img_0215.png,1.5437974070664495e-05,False
img_0216.png,2.627883259265218e-05,False
img_0217.png,1.9650762624223717e-05,False
img_0218.png,2.3350286937784404e-05,False
img_0219.png,1.265144965145737e-05,False
img_0220.png,2.6687535864766687e-05,False
img_0221.png,2.5419283701921813e-05,False
img_0222.png,8.426648491877131e-06,False
img_0223.png,2.520476482459344e-05,False
img_0224.png,2.32486108870944e-05,False
img_0225.png,2.3095890355762094e-05,False
img_0226.png,7.13048075340339e-06,False
img_0227.png,2.671794209163636e-05,False
img_0228.png,7.312195521080866e-05,False
img_0229.png,2.222069633717183e-05,False
img_0230.png,2.0705992938019335e-05,False
img_0231.png,1.302205964748282e-05,False
img_0232.png,1.7785605450626463e-05,False
img_0233.png,1.7794700397644192e-05,False
img_0234.png,2.446139114908874e-05,False
img_0235.png,1.3926785868534353e-05,False
img_0236.png,2.6639072530088015e-05,False
img_0237.png,8.126344255288132e-06,False
img_0238.png,1.2629460798052605e-05,False
img_0239.png,2.3597085601068102e-05,False
img_0240.png,2.5935631128959358e-05,False
img_0241.png,1.7173728338093497e-05,False
img_0242.png,2.044576649495866e-05,False
img_0243.png,9.652116204961203e-06,False
img_0244.png,1.4692292097606696e-05,False
img_0245.png,5.975499789201422e-06,False
img_0246.png,1.8467108020558953e-05,False
img_0247.png,1.712918674456887e-05,False
img_0248.png,2.214318919868674e-05,False
img_0249.png,3.6969579468859592e-06,False
img_0250.png,1.7663649487076327e-05,False
img_0251.png,0.2751336991786957,True
img_0252.png,1.3059330740361474e-05,False
img_0253.png,1.1589302630454767e-05,False
img_0254.png,0.004511372651904821,False
img_0255.png,1.1292264389339834e-05,False
img_0256.png,1.7410779037163593e-05,False
img_0257.png,1.6677911844453774e-05,False
img_0258.png,3.082970579271205e-05,False
img_0259.png,1.3273068361741025e-05,False
img_0260.png,8.50023013754253e-07,False
img_0261.png,5.045262150815688e-05,False
img_0262.png,2.1003897927585058e-05,False
img_0263.png,0.020056670531630516,True
img_0264.png,1.1914280548808165e-05,False
img_0265.png,1.952400452864822e-05,False
img_0266.png,5.387373676057905e-05,False
img_0267.png,3.0124774639261886e-06,False
img_0268.png,6.818791007390246e-06,False
img_0269.png,1.763253294484457e-06,False
img_0270.png,6.979121735639637e-06,False
img_0271.png,2.6044686819659546e-05,False
img_0272.png,3.1439849408343434e-05,False
img_0273.png,3.310950660306844e-06,False
img_0274.png,2.0678860892076045e-05,False
img_0275.png,2.2529089619638398e-05,False
img_0276.png,5.906672413402703e-06,False
img_0277.png,2.1477921109180897e-05,False
img_0278.png,1.2999639693589415e-05,False
img_0279.png,1.842362507886719e-05,False
img_0280.png,9.031412446347531e-06,False
img_0281.png,4.979341156285955e-06,False
img_0282.png,2.185914672736544e-05,False
img_0283.png,3.880878648487851e-05,False
img_0284.png,1.1496953447931446e-05,False
img_0285.png,1.60253493959317e-05,False
img_0286.png,0.0017641515005379915,False
img_0287.png,1.616766348888632e-05,False
img_0288.png,1.4309201105788816e-05,False
img_0289.png,1.1233050827286206e-05,False
img_0290.png,1.3555495570471976e-05,False
img_0291.png,1.583929952175822e-05,False
img_0292.png,2.4565326384617947e-05,False
img_0293.png,5.591750323219458e-06,False
img_0294.png,2.4276174372062087e-05,False
img_0295.png,1.6860203686519526e-05,False
img_0296.png,2.1003255824325606e-05,False
img_0297.png,1.9784214600804262e-05,False
img_0298.png,1.2791217159247026e-05,False
img_0299.png,7.721118890913203e-06,False
img_0300.png,2.0547468011500314e-05,False
img_0301.png,1.8644845113158226e-05,False
img_0302.png,2.975675215566298e-06,False
img_0303.png,1.4440226550505031e-05,False
img_0304.png,1.9073559087701142e-05,False
img_0305.png,1.0028946235252079e-05,False
img_0306.png,1.030330986395711e-05,False
img_0307.png,1.097004769690102e-05,False
img_0308.png,1.0098670827574097e-05,False
img_0309.png,9.153054634225555e-06,False
img_0310.png,1.6233308997470886e-05,False
img_0311.png,1.0666417438187636e-05,False
img_0312.png,7.768508658045903e-05,False
img_0313.png,0.04624331742525101,True
img_0314.png,4.7851081035332754e-06,False
img_0315.png,1.1158685992995743e-05,False
img_0316.png,1.980550769076217e-05,False
img_0317.png,9.609490916773211e-06,False
img_0318.png,5.8431738580111414e-05,False
img_0319.png,0.26082712411880493,True
img_0320.png,9.862321348919068e-06,False
img_0321.png,1.5957044524839148e-05,False
img_0322.png,1.5303658074117266e-05,False
img_0323.png,8.97166410140926e-06,False
img_0324.png,3.002871926582884e-05,False
img_0325.png,1.6837884686538018e-05,False
img_0326.png,3.916318746632896e-06,False
img_0327.png,2.8676633519353345e-05,False
img_0328.png,9.659773058956489e-05,False
img_0329.png,3.904578989022411e-06,False
img_0330.png,8.481471923005302e-06,False
img_0331.png,1.0978566933772527e-05,False
img_0332.png,2.0250361558282748e-05,False
img_0333.png,1.109702861867845e-05,False
img_0334.png,9.32753027882427e-06,False
img_0335.png,6.258443363549304e-07,False
img_0336.png,1.3951791515864898e-05,False
img_0337.png,1.509805861132918e-05,False
img_0338.png,1.4917824046278838e-05,False
img_0339.png,2.3845632313168608e-05,False
img_0340.png,1.8656905012903735e-05,False
img_0341.png,1.8645665477379225e-05,False
img_0342.png,1.311198138864711e-05,False
img_0343.png,7.464564077963587e-06,False
img_0344.png,0.02799527533352375,True
img_0345.png,1.1762805115722585e-05,False
img_0346.png,0.013006219640374184,True
img_0347.png,5.2016289373568725e-06,False
img_0348.png,1.9016346413991414e-05,False
img_0349.png,1.7591362848179415e-05,False
img_0350.png,2.3365235392702743e-05,False
img_0351.png,1.3923970982432365e-05,False
img_0352.png,9.692010644357651e-05,False
img_0353.png,1.7622814993956126e-05,False
img_0354.png,1.9514660380082205e-05,False
img_0355.png,7.219122835522285e-06,False
img_0356.png,1.383725248160772e-05,False
img_0357.png,5.512839834409533e-06,False
img_0358.png,1.939066351042129e-05,False
img_0359.png,3.8142949051689357e-05,False
img_0360.png,7.988388460944407e-06,False
img_0361.png,1.053210326062981e-05,False
img_0362.png,1.275407885259483e-05,False
img_0363.png,1.8340148017159663e-05,False
img_0364.png,1.411395896866452e-05,False
img_0365.png,1.611784682609141e-05,False
img_0366.png,1.551245804876089e-05,False
img_0367.png,2.14169285754906e-05,False
img_0368.png,1.5192373211903032e-05,False
img_0369.png,1.3783492249785922e-05,False
img_0370.png,2.966465035569854e-05,False
img_0371.png,0.0012163931969553232,False
img_0372.png,9.757197403814644e-06,False
img_0373.png,1.598488597664982e-05,False
img_0374.png,1.4897750588716008e-05,False
img_0375.png,2.892564225476235e-05,False
img_0376.png,0.9840732216835022,True
img_0377.png,2.7657224563881755e-05,False
img_0378.png,9.265805601899046e-06,False
img_0379.png,1.2456092008505948e-05,False
img_0380.png,5.773098109784769e-06,False
img_0381.png,7.435215593432076e-06,False
img_0382.png,9.282415703637525e-06,False
img_0383.png,1.570704989717342e-05,False
img_0384.png,1.4043270311958622e-05,False
img_0385.png,2.3672439056099392e-05,False
img_0386.png,1.8079454093822278e-05,False
img_0387.png,2.204046177212149e-05,False
img_0388.png,2.29730321734678e-05,False
img_0389.png,1.9181215975550003e-05,False
img_0390.png,0.219877690076828,True
img_0391.png,8.861511560098734e-06,False
img_0392.png,2.618876715132501e-05,False
img_0393.png,0.032354243099689484,True
img_0394.png,1.819426688598469e-05,False
img_0395.png,6.318892701528966e-05,False
img_0396.png,9.084450539376121e-06,False
img_0397.png,2.2484786313725635e-05,False
img_0398.png,1.3989375474920962e-05,False
img_0399.png,6.944861979718553e-06,False
img_0400.png,1.2590088772412855e-05,False
img_0401.png,9.680177754489705e-06,False
img_0402.png,1.1611471563810483e-05,False
img_0403.png,2.8395632398314774e-05,False
img_0404.png,2.5193974579451606e-05,False
img_0405.png,2.05452543013962e-05,False
img_0406.png,1.3918142940383404e-05,False
img_0407.png,5.317191607900895e-06,False
img_0408.png,1.1042187907150947e-05,False
img_0409.png,1.8073249520966783e-05,False
img_0410.png,0.03804945573210716,True
img_0411.png,1.0208593266725074e-05,False
img_0412.png,2.1467927581397817e-05,False
img_0413.png,1.4281772564572748e-05,False
img_0414.png,1.0738216360550723e-06,False
img_0415.png,0.07753874361515045,True
img_0416.png,1.5759038433316164e-05,False
img_0417.png,1.566157880006358e-05,False
img_0418.png,1.5059816860230058e-06,False
img_0419.png,1.9295202946523204e-05,False
img_0420.png,1.618978967599105e-05,False
img_0421.png,1.5083709513419308e-05,False
img_0422.png,1.2136447367083747e-05,False
img_0423.png,1.0604243470879737e-05,False
img_0424.png,0.019827386364340782,True
img_0425.png,1.308522405452095e-05,False
img_0426.png,1.8759901649900712e-05,False
img_0427.png,1.0312423000868876e-05,False
img_0428.png,2.121474790328648e-05,False
img_0429.png,8.314999831782188e-06,False
img_0430.png,2.2639533199253492e-05,False
img_0431.png,1.7545624359627254e-05,False
img_0432.png,1.1255935532972217e-05,False
img_0433.png,1.2106933354516514e-05,False
img_0434.png,5.946348665020196e-06,False
img_0435.png,2.3909071387606673e-05,False
img_0436.png,5.00718897455954e-06,False
img_0437.png,4.4146861910121515e-05,False
img_0438.png,2.7916535145777743e-06,False
img_0439.png,1.7203003153554164e-05,False
img_0440.png,5.603623776551103e-06,False
img_0441.png,9.940713425748982e-06,False
img_0442.png,2.4130369638442062e-05,False
img_0443.png,0.004651653580367565,False
img_0444.png,5.811161827296019e-06,False
img_0445.png,1.3032470633334015e-05,False
img_0446.png,2.232934321000357e-06,False
img_0447.png,2.1041269064880908e-05,False
img_0448.png,2.1718844436691143e-05,False
img_0449.png,9.881374580800184e-07,False
img_0450.png,1.5301804523915052e-05,False
img_0451.png,1.8817158320416638e-07,False
img_0452.png,8.589307981310412e-06,False
img_0453.png,1.1198418178537395e-05,False
img_0454.png,6.926249625394121e-06,False
img_0455.png,8.485752005071845e-06,False
img_0456.png,1.805023566703312e-05,False
img_0457.png,2.2009229724062607e-05,False
img_0458.png,1.82268468051916e-05,False
img_0459.png,0.24929407238960266,True
img_0460.png,2.8129556085332297e-05,False
img_0461.png,1.328370490227826e-05,False
img_0462.png,1.0041932910098694e-05,False
img_0463.png,4.95201675221324e-06,False
img_0464.png,9.7027468655142e-06,False
img_0465.png,2.4601546101621352e-05,False
img_0466.png,1.1136977263959125e-05,False
img_0467.png,6.109553942224011e-05,False
img_0468.png,1.8259677744936198e-05,False
img_0469.png,1.7277917763180994e-08,False
img_0470.png,2.5362936867168173e-05,False
img_0471.png,1.8173508578911424e-05,False
img_0472.png,4.78828087580041e-06,False
img_0473.png,1.5873687516432256e-05,False
img_0474.png,2.0613098968169652e-05,False
img_0475.png,1.7975717128138058e-05,False
img_0476.png,1.3802643479721155e-05,False
img_0477.png,2.3365168090094812e-05,False
img_0478.png,2.1611265765386634e-05,False
img_0479.png,2.312282049388159e-05,False
img_0480.png,7.518107304349542e-05,False
img_0481.png,1.0121792001882568e-05,False
img_0482.png,1.7812611986300908e-05,False
img_0483.png,8.916477781895082e-06,False
img_0484.png,7.3533178692741785e-06,False
img_0485.png,6.445174676628085e-06,False
img_0486.png,1.104722196032526e-05,False
img_0487.png,9.275999218516517e-06,False
img_0488.png,1.767702997312881e-05,False
img_0489.png,9.138125460594893e-05,False
img_0490.png,1.7501455658930354e-05,False
img_0491.png,9.369217877974734e-06,False
img_0492.png,5.270141173241427e-06,False
img_0493.png,1.7893893527798355e-05,False
img_0494.png,6.885063157824334e-06,False
img_0495.png,2.8575026590260677e-05,False
img_0496.png,1.9780723960138857e-05,False
img_0497.png,1.3737882227360387e-06,False
img_0498.png,0.002718331292271614,False
img_0499.png,0.44544947147369385,True
img_0500.png,1.762103238434065e-05,False
img_0501.png,2.8019307137583382e-05,False
img_0502.png,8.086777597782202e-06,False
img_0503.png,1.1470056961115915e-05,False
img_0504.png,1.9415716451476328e-05,False
img_0505.png,1.4799164091527928e-05,False
img_0506.png,1.594245622982271e-05,False
img_0507.png,1.0707491128414404e-05,False
img_0508.png,9.9483668236644e-06,False
img_0509.png,8.025560418900568e-06,False
img_0510.png,1.1928034382435726e-06,False
img_0511.png,1.858562245615758e-05,False
img_0512.png,1.603120290383231e-05,False
img_0513.png,2.145024700439535e-05,False
img_0514.png,9.050656444742344e-06,False
img_0515.png,1.406317278451752e-05,False
img_0516.png,7.877083589846734e-06,False
img_0517.png,4.744412308355095e-06,False
img_0518.png,1.7464342818129808e-05,False
img_0519.png,1.1658007679216098e-05,False
img_0520.png,2.5634530175011605e-05,False
img_0521.png,0.34735965728759766,True
img_0522.png,1.5779594832565635e-05,False
img_0523.png,9.860797035798896e-06,False
img_0524.png,7.874536436247581e-07,False
img_0525.png,1.6248564861598425e-05,False
img_0526.png,1.1657406503218226e-05,False
img_0527.png,1.8796847143676132e-05,False
img_0528.png,5.76544471186935e-06,False
img_0529.png,1.7250382370548323e-05,False
img_0530.png,5.953872914687963e-06,False
img_0531.png,4.858182364841923e-06,False
img_0532.png,1.3332772141438909e-05,False
img_0533.png,6.330854830594035e-06,False
img_0534.png,8.795327630650718e-06,False
img_0535.png,1.9773706299019977e-05,False
img_0536.png,1.23700901895063e-05,False
img_0537.png,3.336126610520296e-06,False
img_0538.png,2.187159589084331e-05,False
img_0539.png,1.3958472663944121e-05,False
img_0540.png,0.004705638159066439,False
img_0541.png,2.566664625192061e-05,False
img_0542.png,1.8586439182399772e-05,False
img_0543.png,2.5470424134255154e-06,False
img_0544.png,0.020579006522893906,True
img_0545.png,2.1057729099993594e-05,False
img_0546.png,1.2393860743031837e-05,False
img_0547.png,0.008705061860382557,False
img_0548.png,2.5520790586597286e-05,False
img_0549.png,1.4999151972006075e-05,False
img_0550.png,2.7719246645574458e-05,False
img_0551.png,2.1568705051322468e-05,False
img_0552.png,2.18642544496106e-05,False
img_0553.png,1.533524482510984e-05,False
img_0554.png,1.161499403679045e-05,False
img_0555.png,1.2043011338391807e-05,False
img_0556.png,2.9878344776079757e-06,False
img_0557.png,2.11892111110501e-05,False
img_0558.png,0.3539510667324066,True
img_0559.png,1.3191699508752208e-05,False
img_0560.png,1.0775417649711017e-05,False
img_0561.png,2.168639184674248e-05,False
img_0562.png,1.3986756357553531e-06,False
img_0563.png,4.78448964713607e-05,False
img_0564.png,1.7179734186356654e-06,False
img_0565.png,0.0035281290765851736,False
img_0566.png,9.255923032469582e-06,False
img_0567.png,4.467939561436651e-06,False
img_0568.png,4.31456010119291e-06,False
img_0569.png,3.157569153700024e-05,False
img_0570.png,1.634403452044353e-05,False
img_0571.png,1.8125238057109527e-05,False
img_0572.png,0.09408345073461533,True
img_0573.png,2.2024283680366352e-05,False
img_0574.png,1.8785593056236394e-05,False
img_0575.png,1.6707122995285317e-05,False
img_0576.png,0.988716185092926,True
img_0577.png,2.2997668565949425e-05,False
img_0578.png,1.3412504813459236e-06,False
img_0579.png,2.8001410100841895e-05,False
img_0580.png,1.6755301146531565e-07,False
img_0581.png,4.144133345107548e-05,False
img_0582.png,1.0740800462372135e-05,False
img_0583.png,9.097584552364424e-06,False
img_0584.png,3.734302026714431e-06,False
img_0585.png,2.010739808611106e-05,False
img_0586.png,0.0054697515442967415,False
img_0587.png,1.844556572905276e-05,False
img_0588.png,1.444054396415595e-05,False
img_0589.png,1.674360282777343e-05,False
img_0590.png,3.501590617815964e-05,False
img_0591.png,2.7028494514524937e-05,False
img_0592.png,2.2619980882154778e-05,False
img_0593.png,2.5770492356969044e-05,False
img_0594.png,2.746904647210613e-05,False
img_0595.png,9.296334724240296e-07,False
img_0596.png,8.59151259646751e-06,False
img_0597.png,8.636694474262185e-06,False
img_0598.png,1.3723615666094702e-05,False
img_0599.png,2.882205262721982e-05,False
img_0600.png,1.2701037121587433e-05,False
img_0601.png,2.5459955850237748e-06,False
img_0602.png,0.03589727729558945,True
img_0603.png,1.1690126484609209e-05,False
img_0604.png,1.2991707080800552e-05,False
img_0605.png,6.9127086135267746e-06,False
img_0606.png,2.170474544982426e-05,False
img_0607.png,0.9877514839172363,True
img_0608.png,1.75736568053253e-05,False
img_0609.png,0.01886829175055027,True
img_0610.png,2.209077683801297e-05,False
img_0611.png,1.5821562556084245e-05,False
img_0612.png,4.455885118659353e-06,False
img_0613.png,9.04936132428702e-06,False
img_0614.png,0.00396783696487546,False
img_0615.png,1.3986426893097814e-05,False
img_0616.png,4.228058605804108e-05,False
img_0617.png,1.438102208339842e-05,False
img_0618.png,1.1823604836536106e-05,False
img_0619.png,2.7281186703476124e-05,False
img_0620.png,0.06560150533914566,True
img_0621.png,2.6585419618641026e-05,False
img_0622.png,2.402559584879782e-05,False
img_0623.png,0.1129966676235199,True
img_0624.png,5.092048922961112e-06,False
img_0625.png,2.9261042072903365e-05,False
img_0626.png,1.7758916328602936e-06,False
img_0627.png,8.407992936554365e-06,False
img_0628.png,1.9923470972571522e-05,False
img_0629.png,1.4275071407610085e-05,False
img_0630.png,2.5681990791781573e-06,False
img_0631.png,8.875187631929293e-06,False
img_0632.png,8.09788252809085e-06,False
img_0633.png,6.9149837145232596e-06,False
img_0634.png,1.3487835531122983e-05,False
img_0635.png,8.718073331692722e-06,False
img_0636.png,1.3925006896897685e-05,False
img_0637.png,8.991964023152832e-06,False
img_0638.png,1.199802863993682e-05,False
img_0639.png,3.2455925520480378e-06,False
img_0640.png,1.9321238141856156e-05,False
img_0641.png,1.591254840604961e-05,False
img_0642.png,1.8671678844839334e-05,False
img_0643.png,1.1220963642699644e-05,False
img_0644.png,5.572804184339475e-06,False
img_0645.png,1.1400275070627686e-05,False
img_0646.png,0.37650614976882935,True
img_0647.png,1.2668520867009647e-05,False
img_0648.png,2.3387192413792945e-05,False
img_0649.png,5.694234459951986e-06,False
img_0650.png,1.3268132533994503e-05,False
img_0651.png,2.2297861505649053e-05,False
img_0652.png,1.1700967661454342e-05,False
img_0653.png,2.4848417524481192e-05,False
img_0654.png,2.764569944702089e-05,False
img_0655.png,9.611507266527042e-06,False
img_0656.png,6.8309363996377215e-06,False
img_0657.png,8.418816833000164e-06,False
img_0658.png,0.022632475942373276,True
img_0659.png,1.4180945981934201e-05,False
img_0660.png,1.2965898349648342e-05,False
img_0661.png,2.422183024464175e-05,False
img_0662.png,2.1612129785353318e-05,False
img_0663.png,1.5668660125811584e-05,False
img_0664.png,1.6054305888246745e-05,False
img_0665.png,6.509635113616241e-06,False
img_0666.png,2.2680718757328577e-05,False
img_0667.png,2.3758288079989143e-05,False
img_0668.png,4.046311460115248e-06,False
img_0669.png,1.4139474842522759e-05,False
img_0670.png,8.967293979367241e-06,False
img_0671.png,2.629415030241944e-05,False
img_0672.png,9.262210369342938e-06,False
img_0673.png,0.009250886738300323,False
img_0674.png,1.2597753084264696e-05,False
img_0675.png,4.16258171753725e-06,False
img_0676.png,8.582594091421925e-06,False
img_0677.png,2.3882908863015473e-05,False
img_0678.png,8.710078873264138e-06,False
img_0679.png,1.9887649614247493e-05,False
img_0680.png,1.597798109287396e-05,False
img_0681.png,2.2781521693104878e-05,False
img_0682.png,9.345275429950561e-06,False
img_0683.png,2.1652522264048457e-05,False
img_0684.png,2.2950694983592257e-05,False
img_0685.png,9.722421054902952e-06,False
img_0686.png,9.26942902879091e-06,False
img_0687.png,2.8930358894285746e-05,False
